time,seconds_elapsed,x,y,z
1146143391835,0.037202041,4.95255E-4,-0.013895035,-0.0065221786
1146163410993,0.057221199,0.052269846,-0.008814812,0.103580475
1146183460669,0.077270875,-0.024102181,0.061291695,0.21558475
1146203479828,0.097290034,-0.15374154,0.1377306,0.2356906
1146223529504,0.11733971,-0.13980597,0.12811947,0.04847622
1146243579180,0.137389386,0.063150704,0.1363182,-0.07279158
1146263598338,0.157408544,0.116546646,0.010556221,-0.14675617
1146283648014,0.17745822,0.022417307,0.017399788,-0.12870741
1146303667173,0.197477379,-0.0609262,0.050156593,-0.07251358
1146323716849,0.217527055,0.02834317,-0.04569626,-0.10384512
1146343766525,0.237576731,0.06590821,-0.004558563,-0.11216235
1146363785683,0.257595889,0.110805914,-0.08436298,0.08375502
1146383835359,0.277645565,-0.08569631,0.0914669,0.09381914
1146403854518,0.297664724,-0.11534107,0.079063416,0.023780346
1146423904194,0.3177144,-0.17622778,0.08635616,0.1179595
1146443923352,0.337733558,-0.27159196,0.14275455,-0.13882732
1146463973028,0.357783234,-0.116500914,0.16435623,-0.5645499
1146483992187,0.377802393,-0.022604048,0.11190319,-0.49549222
1146504041863,0.397852069,0.007413119,0.006421089,-0.050278902
1146524091539,0.417901745,-0.09677389,-0.0460701,0.024634361
1146544141215,0.437951421,-0.2373367,-0.0024366379,-0.11105347
1146564190891,0.458001097,-0.3547967,0.025259018,0.20347357
1146584301601,0.478111807,-0.22601339,0.057037354,0.28196812
1146604320759,0.498130965,-0.1035344,0.030215263,0.2434783
1146624370435,0.518180641,-0.044224948,0.032964706,0.110627174
1146644389594,0.5381998,-0.04285577,0.0069494247,0.1365099
1146664408752,0.558218958,-0.11158705,-0.07936478,0.22633553
1146684458428,0.578268634,-0.10673821,-0.07702255,0.39100933
1146704508104,0.59831831,0.0014517903,0.06293392,0.329082
1146724527263,0.618337469,0.13798267,0.121546745,0.05256939
1146744546421,0.638356627,-0.045664072,0.19218063,-0.3138206
1146764596097,0.658406303,-0.18487722,0.15729713,-0.11354351
1146784615256,0.678425462,-0.23944223,0.14627838,0.07381773
1146804664932,0.698475138,-0.2247166,0.010910034,0.13333797
1146824714608,0.718524814,-0.19655323,0.05013752,-0.1346097
1146844733766,0.738543972,-0.12802416,0.1341505,-0.40104437
1146864813960,0.758624166,-0.01835686,0.025751114,-0.34817314
1146884863635,0.778673841,0.09576884,-0.041671753,-0.1230607
1146904882794,0.798693,0.4042111,0.1842947,0.047964096
1146924901953,0.818712159,-0.31414628,0.12279034,-0.054935217
1146944951629,0.838761835,0.31275436,0.46161556,-0.07664251
1146964970787,0.858780993,-0.6598124,-0.17483807,0.02054143
1146984989946,0.878800152,-0.57181066,-0.058254242,0.062050343
1147005039622,0.898849828,0.43861786,0.3923607,0.13481784
1147025089298,0.918899504,-0.41634685,-0.11505985,0.08209944
1147045108456,0.938918662,-0.19801688,-0.3347473,0.051381826
1147065158132,0.958968338,-0.24873298,-0.26048565,-0.07842326
1147085177291,0.978987497,-0.043849945,0.32767963,-0.025425434
1147105226967,0.999037173,0.45990825,0.35729218,0.067793846
1147125246125,1.019056331,0.40982226,0.3437519,0.042369366
1147145295801,1.039106007,-0.14003289,-0.435256,-0.04397297
1147165314960,1.059125166,-0.1351341,-0.030596733,-0.19379044
1147185364636,1.079174842,-0.20007497,-0.2729578,-0.3625846
1147205383795,1.099194001,0.60785997,-0.29656887,-0.1013906
1147225402954,1.11921316,-0.02147901,-0.08712196,-0.1470747
1147245452630,1.139262836,0.61393875,0.23592377,-0.21183729
1147265471788,1.159281994,0.8124832,0.06872463,-0.09848404
1147285521464,1.17933167,0.70299697,-0.3362875,-0.06606579
1147305540623,1.199350829,1.6507791,-0.44199848,-0.5775361
1147325590299,1.219400505,2.7140863,-1.1138878,-0.7927458
1147345609457,1.239419663,3.799584,-1.2281704,-1.0282638
1147365659133,1.259469339,3.3049834,-1.4415097,-1.0758893
1147385678292,1.279488498,1.5589796,-1.1391053,-0.33725834
1147405727968,1.299538174,-0.22256958,0.3451128,0.20915222
1147425777644,1.31958785,-3.3124578,0.5733948,0.5690007
1147445796802,1.339607008,-5.4929667,0.1309557,0.26868486
1147465846478,1.359656684,-5.3719254,0.14564514,0.5038471
1147485865637,1.379675843,-5.2769823,-0.42216063,0.8059454
1147505884795,1.399695001,-3.738012,0.043973923,1.2036033
1147525934471,1.419744677,-2.8771005,0.27478027,1.590971
1147545953630,1.439763836,-2.367813,0.09802723,1.5848246
1147565972789,1.459782995,-2.6304312,-0.19580364,1.8132553
1147585991948,1.479802154,-2.1653175,0.29426003,1.8273797
1147606011106,1.499821312,-0.3786261,0.4873972,0.87768984
1147626060782,1.519870988,0.6703752,0.54349995,-0.4188218
1147646079941,1.539890147,-0.05918455,-0.30640697,-0.48891592
1147666099099,1.559909305,-0.28186327,-0.26597595,-0.03128767
1147686148775,1.579958981,0.34133762,-0.56432295,0.01766634
1147706167935,1.599978141,2.389747,-0.68975973,-0.10798931
1147726217610,1.620027816,2.889844,-0.61875916,-0.13881826
1147746236769,1.640046975,3.616609,-0.16871262,-0.0993371
1147766255928,1.660066134,2.7567906,-0.54239035,-0.6932831
1147786305604,1.68011581,1.0929456,-0.5918393,-0.93702984
1147806355280,1.700165486,0.5428572,0.112262726,-0.7258935
1147826374438,1.720184644,-0.5665711,-0.19931126,-0.4866233
1147846393597,1.740203803,-0.5208337,-0.060917854,-0.6102605
1147866443273,1.760253479,-0.4314664,0.011036873,-1.0309374
1147886462432,1.780272638,-0.5328913,-0.12324524,-0.99282527
1147906512108,1.800322314,-0.7757116,-0.192729,-0.8163128
1147926531266,1.820341472,-0.7147307,-0.12487316,-0.936059
1147946580942,1.840391148,-0.60722,-0.1517477,-1.0124407
1147966600101,1.860410307,-0.88832754,-0.3545189,-0.5130248
1147986649777,1.880459983,-1.0281019,-0.17209148,-0.078822136
1148006668935,1.900479141,-0.8630357,-0.064011574,-0.19176102
1148026718611,1.920528817,-0.6853584,-0.2421298,0.094483376
1148046737770,1.940547976,-0.4238,-0.09980488,0.6924858
1148066756929,1.960567135,-0.43554354,0.07882118,1.5975337
1148086806605,1.980616811,-0.15304208,0.28879833,2.0429397
1148106825764,2.00063597,-0.022839665,0.23138475,2.338667
1148126875440,2.020685646,-0.071343064,0.257905,2.4893804
1148146894598,2.040704804,-0.28277898,0.33407068,2.847074
1148166944274,2.06075448,-0.36906552,0.24615145,2.6776986
1148186963433,2.080773639,-0.3029399,0.23179531,2.205082
1148206982591,2.100792797,-0.10122657,0.12139797,1.5746636
1148227032267,2.120842473,0.28448159,0.018426895,0.63353443
1148247051426,2.140861632,0.5352429,-0.10025787,-0.05537796
1148267070585,2.160880791,0.4830565,-0.16262722,-0.10408354
1148287120260,2.180930466,0.58986515,-0.293725,-1.3342745
1148307139420,2.200949626,0.40439695,-0.42331982,-2.3180118
1148327158578,2.220968784,0.28465205,-0.49001312,-2.9077327
1148347177737,2.240987943,0.38043302,-0.6008873,-3.5389714
1148367196895,2.261007101,0.30802953,-0.7646847,-3.1025658
1148387216055,2.281026261,0.4731221,-0.7475085,-2.6977072
1148407265730,2.301075936,0.5921234,-0.7745042,-2.5472486
1148427284889,2.321095095,0.52259636,-0.569324,-2.3353448
1148447304048,2.341114254,0.2991172,-0.35725117,-1.726371
1148467323206,2.361133412,-0.07156557,-0.35345364,0.24355793
1148487372882,2.381183088,-0.4854656,-0.099583626,2.3024826
1148507392041,2.401202247,-0.99482954,0.40451813,4.1543736
1148527411200,2.421221406,-1.3120264,0.6696305,6.511008
1148547430359,2.441240565,-0.6642415,0.51803493,5.670615
1148567480035,2.461290241,0.08942771,0.68639755,3.1084752
1148587499194,2.4813094,0.21784735,0.5194011,1.8883972
1148607609903,2.501420109,0.11887002,0.14342213,0.9714198
1148627629062,2.521439268,0.15682465,-0.10666752,-0.5537548
1148647648220,2.541458426,-0.17722178,-0.2829318,-1.556925
1148667697896,2.561508102,-0.21301663,-0.4095087,-2.1834693
1148687717055,2.581527261,0.8026728,-0.34148502,-2.771548
1148707736215,2.601546421,0.5125104,-0.19798374,-3.3062546
1148727785889,2.621596095,0.8759591,-0.29604912,-3.3068018
1148747805049,2.641615255,0.28467828,-0.953382,-2.6429596
1148767824208,2.661634414,0.8224176,-0.2542858,-2.120099
1148787873884,2.68168409,0.32487562,-0.04356861,-1.3190064
1148807893042,2.701703248,0.19877034,0.22424221,-0.5597048
1148827912201,2.721722407,0.2862525,0.20904064,0.60949945
1148847961877,2.741772083,0.2010045,0.20483637,2.0989714
1148868011553,2.761821759,-0.3249687,0.59969187,2.9321284
1148888030711,2.781840917,0.20136249,0.3090191,3.3167114
1148908049870,2.801860076,-0.10101974,0.42177677,4.446016
1148928099546,2.821909752,0.19873008,0.90841913,4.123973
1148948118705,2.841928911,-0.62187594,-0.060076237,2.9025846
1148968168380,2.861978586,-0.05066389,0.5290594,1.5353065
1148988187540,2.881997746,0.28402075,0.46319056,0.22821426
1149008206698,2.902016904,0.070350945,0.04708767,-0.8575344
1149028256374,2.92206658,-0.32997376,-0.48570395,-1.25984
1149048275533,2.942085739,0.17265007,-0.23596191,-1.6832485
1149068294691,2.962104897,0.26594183,-0.49587154,-2.1948948
1149088344367,2.982154573,0.15013462,-0.5524287,-2.4936838
1149108363526,3.002173732,0.71685696,-0.10116577,-2.7026093
1149128382685,3.022192891,0.55980295,-0.1359415,-2.7109745
1149148432360,3.042242566,0.9223061,-0.4908266,-2.133865
1149168451520,3.062261726,0.76206,-0.061368942,-2.1754866
1149188501195,3.082311401,0.8845482,-0.09972763,-1.9717324
1149208520354,3.10233056,0.22206864,-0.6292658,-1.2102456
1149228570029,3.122380235,0.33687904,0.2136097,0.70635986
1149248589189,3.142399395,-0.47902817,0.16424084,2.549714
1149268638865,3.162449071,-0.62753314,0.35021973,3.3969588
1149288658023,3.182468229,-0.5936651,0.7155094,3.6646333
1149308677182,3.202487388,-0.3294099,0.90330505,4.1635075
1149328726858,3.222537064,-0.63761836,0.28840303,3.1936188
1149348746016,3.242556222,-0.5942983,0.1737833,2.3276525
1149368795692,3.262605898,0.07014698,-0.022165298,1.6404591
1149388814851,3.282625057,-0.34428698,-0.1638155,0.16188288
1149408864527,3.302674733,-0.29862458,-0.19810295,-0.8340354
1149428883685,3.322693891,-0.04011154,-0.62109804,-1.5795271
1149448933361,3.342743567,0.36699587,-0.0034694672,-1.9237258
1149468952520,3.362762726,0.7454765,-0.29888058,-2.1898713
1149489002196,3.382812402,0.7504705,-0.44364738,-2.395394
1149509021354,3.40283156,0.69398147,-0.12399101,-2.3676622
1149529071030,3.422881236,0.015407026,-0.46132278,-2.077849
1149549090190,3.442900396,0.7970955,-0.14773178,-1.6234002
1149569139865,3.462950071,0.29409987,-0.38238955,-1.6303878
1149589159024,3.48296923,0.046280086,-0.39797783,-1.4581587
1149609208699,3.503018905,-0.36319548,-0.21018982,-0.25749683
1149629319409,3.523129615,-0.53270745,0.14767742,1.3299108
1149649338569,3.543148775,-0.23386854,0.40276623,2.6073704
1149669388245,3.563198451,-0.009177566,0.44401932,3.0760818
1149689407403,3.583217609,0.0024109483,0.42469358,2.7043343
1149709426562,3.603236768,0.119442225,0.54463816,1.8585405
1149729476238,3.623286444,0.19324979,0.38429308,0.8049016
1149749495396,3.643305602,0.20024016,0.15698814,0.24430752
1149769514555,3.663324761,-0.085752845,0.003504753,-0.14947939
1149789564231,3.683374437,-0.078786016,-0.013096809,-0.5681238
1149809583389,3.703393595,0.027769864,-0.1622653,-0.78166103
1149829633065,3.723443271,0.23475403,-0.16940641,-0.9400754
1149849652224,3.74346243,0.4646433,-0.16316748,-1.1715345
1149869701900,3.763512106,0.64918983,-0.1645813,-1.380158
1149889721059,3.783531265,0.5689389,-0.22083044,-1.1492367
1149909770734,3.80358094,0.35599214,-0.10602474,-0.41132307
