time,seconds_elapsed,qw,qx,qy,qz
6312244039365,1.922652264,0.98761314,0.1040821,-0.015163926,-0.1164361
6312264089066,1.942701965,0.98709565,0.106667496,-0.015561428,-0.11841477
6312284108249,1.962721148,0.98638153,0.10857009,-0.016595513,-0.12242821
6312304157949,1.982770848,0.9859884,0.1102953,-0.016911797,-0.123999976
6312324207650,2.002820549,0.9857285,0.11132905,-0.017094925,-0.12511183
6312344287867,2.022900766,0.98580176,0.11100113,-0.016820744,-0.124863006
6312364337567,2.042950466,0.9857307,0.11001386,-0.014251926,-0.12660466
6312384387268,2.063000167,0.985401,0.1098664,-0.012492657,-0.129454
6312404406451,2.08301935,0.9851736,0.11017905,-0.01398439,-0.13075964
6312424456152,2.103069051,0.98509175,0.110092565,-0.016740482,-0.13112438
6312444505852,2.123118751,0.98509234,0.10918441,-0.017581223,-0.13176796
6312464555553,2.143168452,0.9852147,0.10660068,-0.016732689,-0.13307327
6312484605252,2.163218151,0.9853921,0.10381327,-0.016224014,-0.1340231
6312504654953,2.183267852,0.985433,0.10268391,-0.016243756,-0.13458882
6312524704653,2.203317552,0.98539037,0.10275528,-0.016074894,-0.13486607
6312544754354,2.223367253,0.98531294,0.10353822,-0.015466509,-0.13490476
6312564773537,2.243386436,0.98529893,0.104022264,-0.014483437,-0.13474299
6312584823237,2.263436136,0.985517,0.10216097,-0.014120915,-0.13461092
6312604872938,2.283485837,0.9860431,0.09864104,-0.013158554,-0.13347575
6312624922638,2.303535537,0.98664564,0.095110185,-0.011671639,-0.13171278
6312644972338,2.323585237,0.9870096,0.09415222,-0.010506048,-0.12975787
6312665022039,2.343634938,0.98703593,0.096373886,-0.01018732,-0.12793903
6312685071739,2.363684638,0.9868527,0.10005343,-0.010052615,-0.1265313
6312705121440,2.383734339,0.986729,0.10272549,-0.009753227,-0.12537277
6312725140623,2.403753522,0.98689824,0.10183513,-0.009499085,-0.12478475
6312745190323,2.423803222,0.98704636,0.09914571,-0.010535809,-0.12569283
6312765240024,2.443852923,0.98699945,0.09652455,-0.013071455,-0.12784506
6312785289724,2.463902623,0.98624754,0.099743344,-0.014586267,-0.13097414
6312805339425,2.483952324,0.9855826,0.10219169,-0.015412764,-0.1339641
6312825389124,2.504002023,0.98529494,0.10096372,-0.0162158,-0.13688439
6312845469342,2.524082241,0.9848156,0.10122005,-0.01590736,-0.140142
6312865519043,2.544131942,0.9847646,0.100523464,-0.015190574,-0.14107873
6312885538226,2.564151125,0.98510194,0.09642184,-0.014801738,-0.14162566
6312905587927,2.584200826,0.9852663,0.092109255,-0.014050557,-0.14341801
6312925637626,2.604250525,0.9852384,0.09044897,-0.012803889,-0.14477767
6312945717844,2.624330743,0.98459136,0.09421356,-0.011013679,-0.14690995
6312965767545,2.644380444,0.98409146,0.09998815,-0.011417213,-0.14641093
6312985817245,2.664430144,0.98373425,0.104031086,-0.012518621,-0.14590335
6313005866945,2.684479844,0.983799,0.10441621,-0.011019944,-0.1453114
6313025916645,2.704529544,0.98425376,0.10132526,-0.008843385,-0.14456724
6313045966346,2.724579245,0.98453146,0.097391754,-0.007984278,-0.14542687
6313066016046,2.744628945,0.98445404,0.09578214,-0.008503464,-0.14698236
6313086065747,2.764678646,0.98404616,0.095908366,-0.010504041,-0.14948055
6313106115448,2.784728347,0.98362595,0.09549577,-0.0141759645,-0.15218283
6313126134631,2.80474753,0.98357224,0.092757404,-0.017359577,-0.15388459
6313146184331,2.82479723,0.98357886,0.088816084,-0.019423435,-0.15590706
6313166234031,2.84484693,0.98341423,0.085529976,-0.020321881,-0.15864478
6313186314249,2.864927148,0.9830001,0.08464329,-0.021967772,-0.16144302
6313206424983,2.885037882,0.9823937,0.085041456,-0.023289079,-0.1647068
6313226444166,2.905057065,0.9818948,0.0859917,-0.024983346,-0.166925
6313246493867,2.925106766,0.98155403,0.086221375,-0.025881754,-0.16866487
6313266543567,2.945156466,0.9811952,0.08607287,-0.025255147,-0.17090826
6313286593268,2.965206167,0.9805819,0.08706852,-0.023988351,-0.1740771
6313306642967,2.985255866,0.98009664,0.08894243,-0.022144925,-0.17609546
6313326723185,3.005336084,0.9799418,0.08897664,-0.02001112,-0.17719133
6313346772886,3.025385785,0.97994846,0.08679201,-0.019331556,-0.17831013
6313366822585,3.045435484,0.97998804,0.08384311,-0.021760056,-0.17922118
6313386872286,3.065485185,0.9800154,0.08194942,-0.02509942,-0.17951119
6313406921987,3.085534886,0.9799842,0.08120641,-0.027235627,-0.17970744
6313426971687,3.105584586,0.98007804,0.0797635,-0.026307456,-0.17998023
6313447051904,3.125664803,0.9800667,0.079335734,-0.026455015,-0.18020886
6313467101605,3.145714504,0.98017013,0.080006264,-0.026103148,-0.17939945
6313487151305,3.165764204,0.9802991,0.0810611,-0.02618892,-0.17820442
6313507201006,3.185813905,0.9804019,0.08132976,-0.024831705,-0.17771083
6313527250706,3.205863605,0.98020834,0.080385536,-0.024488606,-0.17924853
6313547300406,3.225913305,0.980194,0.07841244,-0.021763258,-0.18054835
6313567350106,3.245963005,0.9804002,0.07502316,-0.018316934,-0.18125014
6313587399807,3.266012706,0.98062336,0.07093089,-0.015169146,-0.18198007
6313607449507,3.286062406,0.9808611,0.06777991,-0.011821042,-0.18214773
6313627499208,3.306112107,0.9801896,0.06819501,-0.011031006,-0.1856238
6313647548909,3.326161808,0.9801656,0.071397774,-0.010713696,-0.1845616
6313667598608,3.346211507,0.98007923,0.07614795,-0.01037379,-0.1831357
6313687648309,3.366261208,0.9800455,0.079199634,-0.009271958,-0.18207781
6313707698009,3.386310908,0.9800965,0.07940297,-0.008018232,-0.1817741
6313727747710,3.406360609,0.98012024,0.07848165,-0.007017846,-0.18208744
6313747797410,3.426410309,0.9799483,0.078384794,-0.0060613514,-0.18308586
6313767847111,3.44646001,0.9796949,0.079463385,-0.004600614,-0.18401714
6313787896810,3.466509709,0.9780193,0.080263585,-0.0043423753,-0.19239898
6313807946511,3.48655941,0.9771294,0.08038006,-0.005043795,-0.19680382
6313827996211,3.50660911,0.9765729,0.07756302,-0.007101738,-0.20059694
6313848045912,3.526658811,0.9766874,0.07504951,-0.009496538,-0.20089598
6313868095613,3.546708512,0.9765131,0.07607157,-0.012874158,-0.20117076
6313888145313,3.566758212,0.97460014,0.0765678,-0.017831385,-0.20970011
6313908195013,3.586807912,0.974326,0.077091984,-0.02245112,-0.21033715
6313928244713,3.606857612,0.9740061,0.077609934,-0.026333615,-0.21117614
6313948294414,3.626907313,0.97284836,0.07716781,-0.02925371,-0.21623051
6313968344114,3.646957013,0.9723122,0.07615953,-0.03141775,-0.21868162
6313988393815,3.667006714,0.9720113,0.07474926,-0.032239415,-0.22037947
6314008443515,3.687056414,0.9717322,0.072327755,-0.03129015,-0.22254458
6314028493215,3.707106114,0.97177494,0.06904868,-0.027740154,-0.22386704
6314048542915,3.727155814,0.971849,0.06537588,-0.024198597,-0.2250554
6314068592616,3.747205515,0.9719343,0.062397867,-0.023027213,-0.22565453
6314088642316,3.767255215,0.97207093,0.060250342,-0.024134554,-0.22553422
6314108692017,3.787304916,0.9721914,0.059013892,-0.025076944,-0.2252389
6314128741717,3.807354616,0.9721096,0.05850263,-0.025561228,-0.22567041
6314148760901,3.8273738,0.9718071,0.059009016,-0.02590048,-0.22679974
6314168810601,3.8474235,0.97128934,0.060755964,-0.02600594,-0.22853784
6314188829784,3.867442683,0.9706651,0.0630209,-0.025904056,-0.2305792
6314208879485,3.887492384,0.97019607,0.062471393,-0.026584322,-0.23261595
6314228929184,3.907542083,0.9699453,0.06085127,-0.026896037,-0.23405105
6314248978885,3.927591784,0.9696506,0.06066099,-0.025879165,-0.23543224
6314269028585,3.947641484,0.9695081,0.058297828,-0.026236665,-0.23657373
6314289078286,3.967691185,0.9693644,0.057139143,-0.026668657,-0.23739538
6314309127986,3.987740885,0.96917063,0.057402752,-0.026733417,-0.23811504
6314329177687,4.007790586,0.9689818,0.05854321,-0.026444772,-0.23863707
6314349227387,4.027840286,0.9689474,0.059683654,-0.026352715,-0.23850425
6314369277087,4.047889986,0.9687097,0.06056809,-0.026396655,-0.2392414
6314389326788,4.067939687,0.96840936,0.061692446,-0.02671449,-0.24013314
6314409345971,4.08795887,0.96807086,0.06327887,-0.027218025,-0.24102627
6314429395671,4.10800857,0.9676806,0.06509368,-0.028059784,-0.24201179
6314449445372,4.128058271,0.9672447,0.06713223,-0.02926587,-0.2430528
6314469495072,4.148107971,0.96684164,0.069714256,-0.030875629,-0.24372922
6314489544773,4.168157672,0.9664166,0.07322504,-0.03332217,-0.24406295
6314509594472,4.188207371,0.9659466,0.07748746,-0.03629474,-0.24418329
6314529644173,4.208257072,0.96569765,0.08172807,-0.03949619,-0.24328731
6314549693874,4.228306773,0.9656386,0.08418537,-0.04234419,-0.24220249
6314569743574,4.248356473,0.9657548,0.08386553,-0.04519787,-0.24133278
6314589793275,4.268406174,0.9660732,0.08128991,-0.04750045,-0.24049619
6314609812458,4.288425357,0.96631104,0.0784319,-0.049376313,-0.24011156
6314629862158,4.308475057,0.9668724,0.07692174,-0.050095677,-0.2381833
6314649911859,4.328524758,0.96767694,0.077784695,-0.04830106,-0.23498505
6314669961559,4.348574458,0.9685303,0.0783478,-0.044645105,-0.23198622
6314690011259,4.368624158,0.9693161,0.07611815,-0.041985426,-0.22993365
6314710060959,4.388673858,0.9698774,0.07223906,-0.04209564,-0.22879538
6314730110660,4.408723559,0.9702063,0.07018338,-0.04418229,-0.22764426
6314750160360,4.428773259,0.97034305,0.07130362,-0.046435796,-0.22626103
6314770210061,4.44882296,0.9703951,0.07435888,-0.047439642,-0.22484174
6314790229244,4.468842143,0.9706209,0.07710942,-0.04650705,-0.22312872
6314810278945,4.488891844,0.97111154,0.07858164,-0.04359551,-0.22105826
6314830328645,4.508941544,0.97166175,0.07919776,-0.04002677,-0.2190873
6314850378345,4.528991244,0.9725581,0.07674809,-0.034169406,-0.21696351
6314870428045,4.549040944,0.9731661,0.07728383,-0.034124523,-0.21403377
6314890477746,4.569090645,0.97371995,0.07667007,-0.035429414,-0.21150896
6314910496929,4.589109828,0.9742381,0.07523718,-0.03672451,-0.20940563
6314930546629,4.609159528,0.97459406,0.074168496,-0.037527606,-0.20798388
6314950596330,4.629209229,0.9747027,0.07460036,-0.038445193,-0.20715065
6314970646031,4.64925893,0.97469723,0.07599373,-0.03872174,-0.20661789
6314990695731,4.66930863,0.9746581,0.0772966,-0.03905137,-0.20625682
6315010745431,4.68935833,0.9746904,0.07796585,-0.04020249,-0.20563067
6315030795131,4.70940803,0.97482383,0.078258395,-0.041856974,-0.20455325
6315050844832,4.729457731,0.97500175,0.0781925,-0.04394607,-0.2032887
6315070894532,4.749507431,0.975337,0.07707216,-0.045844287,-0.20168255
6315090944233,4.769557132,0.97580045,0.07587571,-0.046337876,-0.19977264
6315110993933,4.789606832,0.97622997,0.07566728,-0.04510868,-0.19802691
6315131013116,4.809626015,0.9763857,0.076434605,-0.043566298,-0.19730875
6315151062817,4.829675716,0.97633207,0.077931,-0.042768016,-0.19716354
6315171112517,4.849725416,0.97606736,0.0799949,-0.04232453,-0.19774252
6315191162217,4.869775116,0.97581464,0.08235022,-0.041269034,-0.19824499
6315211211918,4.889824817,0.97559714,0.08426529,-0.03965173,-0.19883978
6315231261618,4.909874517,0.9750847,0.08511249,-0.039101582,-0.20108928
6315251311319,4.929924218,0.9745148,0.08502489,-0.039646678,-0.20376442
6315271361019,4.949973918,0.9736947,0.082812995,-0.039540615,-0.20855969
6315291410719,4.970023618,0.97311157,0.07983262,-0.03718505,-0.21283348
6315311460419,4.990073318,0.97271395,0.07806636,-0.033644103,-0.21587384
6315331510120,5.010123019,0.9726585,0.07762142,-0.03137749,-0.2166237
6315351559820,5.030172719,0.97292966,0.0771727,-0.031021701,-0.21561544
6315371579003,5.050191902,0.9734129,0.07654423,-0.03204399,-0.21349837
6315391628704,5.070241603,0.97387487,0.07661695,-0.03367601,-0.21110079
6315411678404,5.090291303,0.9738541,0.07880439,-0.0345593,-0.21024695
6315431728105,5.110341004,0.9734156,0.08147928,-0.033836167,-0.21137275
6315451777806,5.130390705,0.9727957,0.08303607,-0.03212827,-0.21387228
6315471827505,5.150440404,0.97217125,0.08251871,-0.030322859,-0.21715035
6315491846689,5.170459588,0.9716492,0.08000567,-0.02869418,-0.22062095
6315511896389,5.190509288,0.97127676,0.0770536,-0.026864685,-0.2235231
6315531946089,5.210558988,0.9712376,0.07195535,-0.024931079,-0.22560681
6315551995790,5.230608689,0.97036433,0.07202471,-0.024008097,-0.22941026
6315572045490,5.250658389,0.97003776,0.07352868,-0.024098521,-0.2303035
6315592095191,5.27070809,0.96976304,0.0745348,-0.025592152,-0.23097484
6315612144891,5.29075779,0.9696154,0.07465034,-0.026817953,-0.23141786
6315632164075,5.310776974,0.9695572,0.07433287,-0.027129287,-0.23172751
6315652213775,5.330826674,0.9695092,0.07454291,-0.02724229,-0.23184732
6315672263475,5.350876374,0.96950275,0.075510085,-0.02797307,-0.2314741
6315692313175,5.370926074,0.96938795,0.07749358,-0.029537834,-0.23110487
6315712362876,5.390975775,0.9691372,0.07994284,-0.032288935,-0.23095405
6315732412576,5.411025475,0.9688714,0.0804725,-0.035455503,-0.2314203
6315752462277,5.431075176,0.9686451,0.08097722,-0.038703445,-0.23167115
6315772511977,5.451124876,0.9684952,0.08232554,-0.041571025,-0.23132567
6315792561677,5.471174576,0.96856093,0.0828568,-0.04357826,-0.2304894
6315812611377,5.491224276,0.9687538,0.0829779,-0.043619648,-0.22962603
6315832630561,5.51124346,0.96887666,0.08232361,-0.042322833,-0.229586
6315852680261,5.53129316,0.96895635,0.082195975,-0.039919104,-0.22972569
6315872729962,5.551342861,0.96940047,0.0817294,-0.036161724,-0.2286384
6315892779662,5.571392561,0.9701794,0.07855067,-0.033086292,-0.22690758
6315912829363,5.591442262,0.97098863,0.07284232,-0.032704387,-0.22540067
6315932879063,5.611491962,0.97147375,0.06815571,-0.03511642,-0.22441147
6315952928763,5.631541662,0.971516,0.066705875,-0.03762043,-0.22425848
6315972947947,5.651560846,0.9711311,0.06851452,-0.03917066,-0.22511296
6315992997647,5.671610546,0.97053677,0.07174056,-0.04047638,-0.22643632
6316013047347,5.691660246,0.97007734,0.075092636,-0.041237697,-0.2271798
6316033097047,5.711709946,0.9699704,0.076566435,-0.04055551,-0.22726712
6316053146748,5.731759647,0.9701085,0.07570376,-0.03872622,-0.2272857
6316073196449,5.751809348,0.9703776,0.07299219,-0.037320297,-0.22725871
6316093246149,5.771859048,0.9707265,0.070148036,-0.036447164,-0.22680646
6316113295850,5.791908749,0.9711102,0.06692805,-0.03483851,-0.2263888
6316133345549,5.811958448,0.9711859,0.066684514,-0.035418034,-0.22604568
6316153395250,5.832008149,0.97121996,0.0669221,-0.036903236,-0.22559159
6316173444950,5.852057849,0.9712358,0.06676446,-0.038570974,-0.22529045
6316193525167,5.872138066,0.9711021,0.06609327,-0.040226303,-0.22577493
6316213574868,5.892187767,0.970967,0.065671936,-0.04180723,-0.22619095
6316233624568,5.912237467,0.970802,0.06586702,-0.042876024,-0.22664253
6316253674269,5.932287168,0.97080064,0.066093266,-0.043228358,-0.22651564
6316273754486,5.952367385,0.9707944,0.066789694,-0.04307256,-0.22636744
6316293804186,5.972417085,0.9706722,0.06811642,-0.043025024,-0.22650516
6316313853887,5.992466786,0.97039217,0.069542125,-0.043821897,-0.2271183
6316333903587,6.012516486,0.9699454,0.071045175,-0.045122188,-0.22830372
6316353953288,6.032566187,0.9692719,0.07340529,-0.046146847,-0.23020479
6316373972471,6.05258537,0.96849334,0.07589147,-0.0464608,-0.2325998
6316394022172,6.072635071,0.96735287,0.077784516,-0.04608427,-0.2367581
6316414071872,6.092684771,0.9661137,0.079190165,-0.04654958,-0.2412187
6316434152089,6.112764988,0.96492153,0.08036305,-0.046880618,-0.24550056
6316454201790,6.132814689,0.96394974,0.07924509,-0.044518705,-0.25007886
6316474251490,6.152864389,0.9633834,0.075801544,-0.040113598,-0.25404236
6316494301190,6.172914089,0.96295977,0.07275132,-0.03722638,-0.25696307
6316514350890,6.192963789,0.96261084,0.071067564,-0.037927367,-0.2586336
6316534400591,6.21301349,0.96252596,0.07081888,-0.039272383,-0.25881693
6316554450291,6.23306319,0.9623854,0.072268456,-0.039998565,-0.25882778
6316574530508,6.253143407,0.9619771,0.075051926,-0.04125561,-0.25935546
6316594580209,6.273193108,0.9613401,0.07883688,-0.041927584,-0.26048404
6316614629910,6.293242809,0.9606585,0.08115475,-0.041762594,-0.26230738
6316634679610,6.313292509,0.95960456,0.08159058,-0.04117967,-0.26609483
6316654729311,6.33334221,0.9590282,0.0806271,-0.04009584,-0.26861972
6316674779010,6.353391909,0.9584152,0.07902502,-0.03890121,-0.2714444
6316694828711,6.37344161,0.95784324,0.076905385,-0.038079698,-0.27417484
6316714878411,6.39349131,0.9569908,0.07457667,-0.037594266,-0.27783749
6316734928112,6.413541011,0.9562735,0.07259146,-0.037330136,-0.2808524
6316754977812,6.433590711,0.95565397,0.071873076,-0.03668739,-0.28322044
6316775027513,6.453640412,0.954956,0.072994575,-0.035952028,-0.28537428
6316795077212,6.473690111,0.95453525,0.074560784,-0.035656773,-0.2864121
6316815126913,6.493739812,0.95423365,0.07523619,-0.03601011,-0.28719512
6316835176614,6.513789513,0.95401543,0.07501557,-0.036653783,-0.2878954
6316855226314,6.533839213,0.9536811,0.074877396,-0.037896845,-0.28887624
6316875276015,6.553888914,0.953203,0.07529322,-0.04037002,-0.29000932
6316895325715,6.573938614,0.95256233,0.07612897,-0.04422094,-0.29133156
6316915375415,6.593988314,0.9518223,0.07707132,-0.049152307,-0.2927088
6316935425115,6.614038014,0.9513717,0.07647105,-0.053051867,-0.29364896
6316955474816,6.634087715,0.95128727,0.074920535,-0.05539349,-0.2938897
6316975524516,6.654137415,0.95145005,0.07343664,-0.05651816,-0.29352254
6316995574217,6.674187116,0.9518467,0.07238885,-0.05667186,-0.29246527
6317015623917,6.694236816,0.9524154,0.07225067,-0.05596961,-0.2907786
6317035673617,6.714286516,0.9531385,0.07425658,-0.054404438,-0.2881895
6317055723317,6.734336216,0.9542097,0.07602208,-0.0518726,-0.2846292
6317075773018,6.754385917,0.9552323,0.074159935,-0.050617926,-0.28190327
6317095822719,6.774435618,0.9558506,0.07045946,-0.05139896,-0.28061235
6317115872419,6.794485318,0.95622176,0.068996325,-0.053090937,-0.27939382
6317135922120,6.814535019,0.9564465,0.07078814,-0.054284256,-0.2779432
6317155971819,6.834584718,0.956832,0.07334603,-0.05406144,-0.27598962
6317176021520,6.854634419,0.9575737,0.074754745,-0.052721247,-0.27328533
6317196132254,6.874745153,0.95884234,0.0711237,-0.048565056,-0.27056298
6317216181955,6.894794854,0.9596878,0.067469224,-0.04458321,-0.2691835
6317236231655,6.914844554,0.9601746,0.064085454,-0.04150931,-0.26876542
6317256281356,6.934894255,0.96026504,0.061697945,-0.040301163,-0.26918438
6317276331055,6.954943954,0.9599429,0.060704395,-0.04096826,-0.27045566
6317296380756,6.974993655,0.9596104,0.061078463,-0.042201065,-0.27136025
6317316460974,6.995073873,0.959354,0.06149996,-0.04288102,-0.2720643
6317336510674,7.015123573,0.9584442,0.061897602,-0.04359156,-0.27505147
6317356560374,7.035173273,0.957515,0.06261035,-0.04438451,-0.27798378
6317376640592,7.055253491,0.9566544,0.063363016,-0.044775944,-0.2807001
6317396690293,7.075303192,0.9557484,0.06366981,-0.044645153,-0.28372166
6317416739992,7.095352891,0.95514035,0.06329637,-0.044687603,-0.28583825
6317436789693,7.115402592,0.9546174,0.062656306,-0.045036204,-0.28766584
6317456839393,7.135452292,0.9541945,0.062624104,-0.0454878,-0.28900185
6317476889094,7.155501993,0.95366246,0.06316347,-0.04597571,-0.29055902
6317496938794,7.175551693,0.9529943,0.06367516,-0.046813153,-0.29249957
6317516988495,7.195601394,0.95216465,0.06405468,-0.047715165,-0.29496238
6317537038194,7.215651093,0.95128614,0.06474988,-0.04829151,-0.29754037
6317557087895,7.235700794,0.9502086,0.066579394,-0.049260832,-0.30040675
6317577137595,7.255750494,0.9489866,0.06974013,-0.050825574,-0.30327827
6317597187296,7.275800195,0.94793403,0.07052843,-0.051410604,-0.3062741
6317617236997,7.295849896,0.94699925,0.06786778,-0.050618034,-0.30987805
6317637286697,7.315899596,0.94629973,0.06384402,-0.049075175,-0.3131012
6317657336397,7.335949296,0.94578576,0.060370322,-0.04812656,-0.31548142
6317677386097,7.355998996,0.94543576,0.059945345,-0.047474038,-0.31670827
6317697435798,7.376048697,0.945096,0.061904974,-0.047869217,-0.31728536
