time,seconds_elapsed,x,y,z
5447271397345,0.040891512,-0.020638302,-0.14751154,-1.6307335
5447291447027,0.060941194,-0.27862543,-0.2811284,-0.9809799
5447311527228,0.081021395,0.08236043,-0.48686367,1.4680729
5447331576911,0.101071078,-0.10686609,-0.43697447,1.5165977
5447351596077,0.121090244,0.05995159,-0.21615028,0.74060726
5447371645760,0.141139927,-0.060544487,0.061448574,-1.2599726
5447391756477,0.161250644,-0.0921514,0.04752484,-1.146328
5447411806159,0.181300326,0.07592843,-0.1530551,0.6903639
5447431825326,0.201319493,-9.748079E-4,-0.18883392,1.0190544
5447451875009,0.221369176,-0.023605524,0.005689621,-0.015124321
5447471924691,0.241418858,-0.028066937,0.10893121,-0.9360542
5447491943858,0.261438025,0.05932552,-0.029391855,0.066924095
5447511993540,0.281487707,0.011284908,-0.1099078,0.79865646
5447532043223,0.30153739,-0.02382328,0.0016050339,0.13544464
5447552062390,0.321556557,-0.028640246,0.094912484,-0.43877602
5447572112072,0.341606239,-0.0046786526,0.014507189,0.17181778
5447592131238,0.361625405,0.0049617086,-0.06774102,0.50670815
5447612180921,0.381675088,-0.023453215,0.0016909242,0.018292427
5447632200087,0.401694254,-0.03834602,0.047929928,-0.15148926
5447652249770,0.421743937,-0.002515886,-0.009106174,0.29138565
5447672299453,0.44179362,-6.340118E-4,-0.0400683,0.26252174
5447692318619,0.461812786,-0.033145595,0.03172551,-0.06300354
5447712368301,0.481862468,-0.015787806,0.034904465,0.07833004
5447732417985,0.501912152,0.0077257436,-0.017426342,0.2817421
5447752437150,0.521931317,-0.01836863,2.68206E-4,0.08061314
5447772486833,0.541981,-0.024654828,0.012317374,0.011268616
5447792536516,0.562030683,-0.007652404,0.013559967,0.20278168
5447812586200,0.582080367,-0.0030791583,-0.010368407,0.15964127
5447832635883,0.60213005,-0.01698574,-0.0010112971,0.013644218
5447852685566,0.622179733,-0.016841926,0.016982988,0.13576984
5447872704732,0.642198899,-0.0025611818,0.0025200695,0.18600559
5447892754415,0.662248582,-0.01646056,0.006668076,0.0639143
5447912804098,0.682298265,-0.013680738,0.0123607665,0.095067024
5447932823264,0.702317431,-0.001814439,-0.010324761,0.16447449
5447952872947,0.722367114,-0.011254558,-0.0103152245,0.097436905
5447972922629,0.742416796,-0.0012550596,0.0027938336,0.08070183
5447992972312,0.762466479,0.0013446892,-0.008549258,0.15491009
5448012991479,0.782485646,-0.008129338,0.006444022,0.10940933
5448033041161,0.802535328,-0.014994439,-0.0019928068,0.071125984
5448053090844,0.822585011,-0.010059357,-0.016422287,0.150136
5448073140527,0.842634694,-0.0027428325,-0.010545075,0.14053917
5448093190210,0.862684377,-0.012003576,0.022031546,0.06873131
5448113239893,0.88273406,-0.013874238,0.0023543984,0.10704899
5448133289575,0.902783742,-0.0064860918,0.003505811,0.154912
5448153339259,0.922833426,-0.008777518,0.017661422,0.085484505
5448173358425,0.942852592,-0.010815987,0.011800766,0.097476006
5448193408107,0.962902274,-0.0108179245,-0.009224504,0.15013885
5448213457791,0.982951958,-0.0012430549,-0.003703326,0.12378883
5448233507474,1.003001641,-0.010606572,0.01419422,0.09268761
5448253557157,1.023051324,-0.0056067985,0.0065929145,0.13100338
5448273576322,1.043070489,-0.005608743,0.0051409006,0.14056206
5448293626006,1.063120173,-7.1191974E-4,0.016798705,0.092684746
5448313706205,1.083200372,-0.014759108,-5.8861077E-4,0.10706234
5448333725372,1.103219539,-0.012368809,-0.009641439,0.13338852
5448353775054,1.123269221,-2.9519014E-4,0.009825602,0.11662388
5448373824737,1.143318904,-0.009634126,0.03060712,0.10466766
5448393874420,1.163368587,-0.006895112,0.0090265125,0.12382221
5448413893586,1.183387753,0.0051806075,-0.01220718,0.11424065
5448433943269,1.203437436,-0.010846963,0.009131536,0.11663914
5448453992952,1.223487119,-0.005639732,0.006632626,0.1070652
5448474012118,1.243506285,-0.0053275526,0.0021580756,0.12621403
5448494061801,1.263555968,0.0042473096,-0.016995713,0.11184883
5448514111484,1.283605651,0.0043520164,0.00434269,0.10227585
5448534161167,1.303655334,-0.007516237,0.0019482523,0.12142944
5448554210850,1.323705017,0.0021672286,0.011734709,0.11663818
5448574230016,1.343724183,-2.2502616E-4,-0.004919812,0.1142416
5448594279699,1.363773866,-0.005009543,0.009236753,0.11185074
5448614329381,1.383823548,-0.0024078768,-0.009917095,0.114245415
5448634379065,1.403873232,1.9768812E-4,0.0044483542,0.11424732
5448654398231,1.423892398,0.007797179,0.0045527965,0.109457016
5448674447913,1.44394208,-0.0038601924,0.009132162,0.11185551
5448694497597,1.463991764,-0.0011499189,-0.0028386116,0.11185551
5448714547280,1.484041447,-0.005835559,0.0021589547,0.116641045
5448734566445,1.504060612,-0.0033385959,-0.007627517,0.123827934
5448754616129,1.524110296,-8.4178895E-4,-0.00794141,0.09749794
5448774665812,1.544159979,-0.003237944,0.003924653,0.119047165
5448794684977,1.564179144,-0.003032431,0.0017393678,0.1238327
5448814734660,1.584228827,-0.00532208,0.02797106,0.11186314
5448834784344,1.604278511,0.011437332,-8.6407363E-4,0.12144184
5448854803509,1.624297676,0.0021726955,-0.005652711,0.1262312
5448874853192,1.644347359,0.0024863482,-7.598102E-4,0.11904812
5448894902876,1.664397043,-0.006778298,-9.6942484E-4,0.09750366
5448914952559,1.684446726,-0.011353377,0.0061089844,0.114266396
5448935002241,1.704496408,0.005933486,0.008713111,0.11426449
5448955021408,1.724515575,-0.008325063,0.0012166649,0.111875534
5448975071090,1.744565257,0.008854495,0.0010078251,0.1118803
5448995120773,1.76461494,-0.0055126715,0.0010075569,0.11427498
5449015139939,1.784634106,0.0016699303,-0.018041313,0.111878395
5449035189622,1.804683789,0.008852538,0.0034019202,0.123851776
5449055239305,1.824733472,0.004066089,-0.006279275,0.119065285
5449075258470,1.844752637,0.008957244,0.007980883,0.11188412
5449095308154,1.864802321,0.0016700905,0.00569129,0.10709381
5449115357837,1.884852004,-4.099924E-4,-0.0063844323,0.1334343
5449135377002,1.904871169,-3.0724704E-4,-0.008883625,0.11907101
5449155426686,1.924920853,-0.002596898,-0.0015964508,0.107097626
5449175476369,1.944970536,0.00489787,6.92755E-4,0.12146568
5449195526052,1.965020219,0.00989569,-0.011592373,0.11907768
5449215545217,1.985039384,0.0029264353,2.744943E-4,0.11908054
5449235594901,2.005089068,0.0031296369,-0.002225116,0.12626553
5449255644584,2.025138751,0.005626578,-0.0070137978,0.12626553
5449275663749,2.045157916,0.005808862,-0.016541004,0.11668873
5449295713433,2.0652076,0.0059801023,-0.006800726,0.121474266
5449315732598,2.085226765,-0.008389043,-0.0021176338,0.12147617
5449335782281,2.105276448,0.0037735458,-0.011646286,0.10711098
5449355831965,2.125326132,0.006253559,-0.011598885,0.12147522
5449375851130,2.145345297,0.0039640646,4.7686696E-4,0.12147331
5449395900813,2.16539498,0.013723641,-0.0066712946,0.111896515
5449415950497,2.185444664,0.0090399515,0.0052997023,0.114292145
5449435969662,2.205463829,-0.0027236082,0.005194694,0.12147617
5449456019345,2.225513512,0.0021673776,-0.013959199,0.12626457
5449476038511,2.245532678,0.0044608004,0.00998342,0.12865925
5449496088194,2.265582361,0.004563391,3.017336E-4,0.12387371
5449516137877,2.285632044,0.006961517,-0.004381284,0.11429405
5449536157043,2.30565121,0.009355726,3.0235946E-4,0.12387371
5449556206726,2.325700893,-1.1849776E-4,-1.1593103E-5,0.12627316
5449576256409,2.345750576,-0.0048002265,-0.014271781,0.11430073
5449596306091,2.365800258,0.0025937613,-0.0049040765,0.12867069
5449616325258,2.385819425,-0.0068803076,0.009356111,0.1190958
5449636374940,2.405869107,0.009879105,-0.017084643,0.114310265
5449656424623,2.42591879,0.004987959,-0.0027191192,0.11909771
5449676474306,2.445968473,0.0075639877,-0.012141034,0.1238842
5449696493472,2.465987639,0.0030897055,0.007117316,0.12148762
5449716543155,2.486037322,6.9550425E-4,0.0072218776,0.12388134
5449736592838,2.506087005,9.029489E-4,3.8966537E-5,0.12627506
5449756642522,2.526136689,0.008401649,0.014404491,0.14064121
5449776692205,2.546186372,0.0013198107,0.0073259324,0.13345718
5449796741888,2.566236055,0.0038128179,-0.009434432,0.12866974
5449816791570,2.586285737,0.0065172147,-0.0166177,0.12627602
5449836810737,2.606304904,0.006619949,0.009718195,0.12388229
5449856860419,2.626354586,0.013804521,-0.004855782,0.12149143
5449876910102,2.646404269,0.0018315352,0.0023265034,0.12388611
5449896959785,2.666453952,0.0041210335,-0.014432922,0.1286745
5449917009468,2.686503635,0.004121039,-0.0025666356,0.123888016
5449937059151,2.706553318,0.0064124987,-0.002566263,0.114310265
5449957108834,2.726603001,0.015989304,0.011798948,0.13585758
5449977158517,2.746652684,0.0016240943,0.0022221357,0.13346386
5449997208200,2.766702367,0.0040163286,0.0071148723,0.1286745
5450017257883,2.78675205,-0.0030635372,-0.002462238,0.1382513
5450037307566,2.806801733,0.0043324213,-0.0048557967,0.11670399
5450057357249,2.826851416,0.01161973,0.016587287,0.13585949
5450077406932,2.846901099,0.0044371244,0.0069057643,0.131073
5450097456614,2.866950781,0.011827171,0.007010147,0.12867832
5450117506298,2.887000465,0.00953768,0.0071148425,0.12628269
5450137555981,2.907050148,0.002319105,0.023938388,0.12388706
5450157605664,2.927099831,0.0025265533,0.007178575,0.12388706
5450177655347,2.947149514,0.007312987,0.002389893,0.13825226
5450197705029,2.967199196,0.009811899,-0.0023985356,0.13107014
5450217754712,2.987248879,0.0049187914,-1.090616E-4,0.12149429
5450237804395,3.007298562,0.0027379375,-0.014473543,0.14304352
5450257854079,3.027348246,6.598383E-4,0.011758268,0.13107586
5450277903762,3.047397929,0.010341344,0.0020767301,0.13586617
5450297953445,3.067447612,6.5785646E-4,-0.00999932,0.1334734
5450318003127,3.087497294,0.005448237,-0.010208383,0.13587093
5450338022294,3.107516461,0.0052407943,0.0017630011,0.13347721
5450358071977,3.127566144,0.0052467175,0.0016594231,0.13108444
5450378121659,3.147615826,0.01253403,0.0038442314,0.12151241
