time,seconds_elapsed,x,y,z
5554618583259,0.013858772,60.058594,-115.72266,-266.11328
5554638602424,0.033877937,60.253906,-114.453125,-265.72266
5554658682624,0.053958137,59.765625,-114.64844,-266.5039
5554678762825,0.074038338,59.570312,-112.01172,-266.69922
5554698812508,0.094088021,59.66797,-111.328125,-266.3086
5554718892707,0.11416822,59.765625,-112.30469,-266.40625
5554738942390,0.134217903,59.179688,-112.109375,-266.40625
5554758961556,0.154237069,59.179688,-112.5,-266.69922
5554779011239,0.174286752,59.179688,-111.91406,-266.3086
5554799060922,0.194336435,59.277344,-112.20703,-266.60156
5554819110606,0.214386119,58.496094,-113.18359,-265.91797
5554839160288,0.234435801,58.59375,-112.5,-266.21094
5554859179454,0.254454967,58.691406,-113.76953,-266.11328
5554879229137,0.27450465,59.375,-114.35547,-266.3086
5554899278820,0.294554333,58.59375,-111.71875,-265.91797
5554919328503,0.314604016,58.10547,-110.05859,-266.3086
5554939378186,0.334653699,57.714844,-108.49609,-264.7461
5554959427869,0.354703382,57.51953,-108.30078,-266.3086
5554979477552,0.374753065,57.714844,-108.00781,-265.625
5554999527235,0.394802748,57.714844,-110.74219,-265.52734
5555019576917,0.41485243,57.421875,-112.01172,-265.13672
5555039596084,0.434871597,57.8125,-114.74609,-266.60156
5555059645766,0.454921279,58.007812,-114.55078,-265.72266
5555079695449,0.474970962,58.007812,-114.94141,-266.5039
5555099745132,0.495020645,57.226562,-113.57422,-264.55078
5555119794816,0.515070329,57.910156,-114.64844,-266.21094
5555139844499,0.535120012,57.617188,-114.84375,-265.4297
5555159894182,0.555169695,58.007812,-115.234375,-265.8203
5555179943864,0.575219377,57.8125,-115.33203,-265.91797
5555199993547,0.59526906,58.30078,-115.33203,-265.33203
5555220043230,0.615318743,57.226562,-115.33203,-265.8203
5555240092913,0.635368426,58.10547,-114.55078,-265.91797
5555260112079,0.655387592,58.789062,-115.91797,-267.48047
5555280161762,0.675437275,58.984375,-115.82031,-267.1875
5555300211445,0.695486958,59.765625,-116.30859,-267.48047
5555320261129,0.715536642,59.179688,-115.33203,-267.67578
5555340310811,0.735586324,58.984375,-115.82031,-267.28516
5555360329977,0.75560549,59.570312,-115.625,-267.28516
5555380379660,0.775655173,59.472656,-116.21094,-268.26172
5555400429343,0.795704856,59.472656,-115.91797,-267.3828
5555420479026,0.815754539,59.179688,-115.82031,-267.28516
5555440528709,0.835804222,59.375,-115.52734,-267.8711
5555460578392,0.855853905,58.984375,-115.52734,-267.3828
5555480628075,0.875903588,59.66797,-115.625,-268.75
5555500647241,0.895922754,58.203125,-115.52734,-267.48047
5555520696924,0.915972437,59.08203,-116.11328,-268.26172
5555540746607,0.93602212,59.179688,-115.42969,-267.08984
5555560796289,0.956071802,58.88672,-115.625,-267.57812
5555580845972,0.976121485,59.179688,-115.91797,-266.89453
5555600895656,0.996171169,59.179688,-115.625,-267.96875
5555620945339,1.016220852,59.277344,-115.72266,-267.48047
5555640995022,1.036270535,58.398438,-115.52734,-267.8711
5555661044705,1.056320218,59.277344,-115.82031,-267.67578
5555681094387,1.0763699,59.08203,-115.625,-267.3828
5555701144070,1.096419583,59.570312,-115.82031,-268.16406
5555721193753,1.116469266,58.88672,-115.52734,-266.89453
5555741212919,1.136488432,57.421875,-115.03906,-266.89453
5555761262602,1.156538115,59.375,-115.42969,-268.0664
5555781312285,1.176587798,59.570312,-116.015625,-267.8711
5555801361968,1.196637481,58.30078,-115.33203,-267.1875
5555821411652,1.216687165,59.375,-115.52734,-268.45703
5555841461334,1.236736847,59.66797,-115.33203,-268.35938
5555861511017,1.25678653,59.570312,-115.42969,-268.26172
5555881560700,1.276836213,59.86328,-115.52734,-268.65234
5555901610383,1.296885896,59.570312,-115.42969,-268.45703
5555921660066,1.316935579,58.984375,-115.234375,-268.45703
5555941709749,1.336985262,59.179688,-115.234375,-268.65234
5555961759432,1.357034945,58.59375,-115.42969,-269.04297
5555981809115,1.377084628,59.277344,-114.453125,-269.4336
5556001858798,1.397134311,59.277344,-114.64844,-268.75
5556021908481,1.417183994,58.88672,-114.453125,-269.23828
5556041958164,1.437233677,59.277344,-114.0625,-269.23828
5556062007847,1.45728336,59.277344,-114.453125,-268.45703
5556082057529,1.477333042,58.10547,-113.671875,-268.84766
5556102107212,1.497382725,57.32422,-112.98828,-267.77344
5556122156896,1.517432409,58.88672,-113.28125,-269.23828
5556142206579,1.537482092,59.277344,-113.47656,-269.6289
5556162256262,1.557531775,59.570312,-114.25781,-269.33594
5556182305945,1.577581458,59.66797,-113.671875,-269.14062
5556202355627,1.59763114,59.179688,-113.86719,-268.84766
5556222405310,1.617680823,59.86328,-113.76953,-268.75
5556242454993,1.637730506,59.960938,-113.671875,-269.53125
5556262504677,1.65778019,60.351562,-114.0625,-268.9453
5556282554360,1.677829873,60.351562,-113.76953,-268.16406
5556302604042,1.697879555,60.546875,-113.76953,-268.65234
5556322684242,1.717959755,60.742188,-113.86719,-269.04297
5556342764442,1.738039955,60.351562,-113.28125,-269.04297
5556362814125,1.758089638,61.23047,-113.96484,-268.84766
5556382863808,1.778139321,60.839844,-114.0625,-269.4336
5556402913491,1.798189004,59.472656,-113.76953,-268.0664
5556422932657,1.81820817,58.30078,-112.890625,-268.16406
5556442982340,1.838257853,60.351562,-113.86719,-269.82422
5556463032023,1.858307536,60.253906,-112.98828,-269.53125
5556483081706,1.878357219,59.86328,-112.30469,-269.04297
5556503131389,1.898406902,59.86328,-113.76953,-269.33594
5556523181072,1.918456585,59.66797,-112.59766,-269.6289
5556543261272,1.938536785,59.765625,-112.98828,-269.23828
5556563310954,1.958586467,60.15625,-114.64844,-270.01953
5556583360638,1.978636151,59.86328,-114.0625,-269.72656
5556603410321,1.998685834,59.86328,-114.25781,-270.60547
5556623460004,2.018735517,59.960938,-113.86719,-270.60547
5556643509687,2.0387852,59.66797,-113.671875,-270.5078
5556663559370,2.058834883,59.66797,-113.47656,-271.28906
5556683670087,2.0789456,59.277344,-113.47656,-270.41016
5556703719769,2.098995282,59.472656,-113.37891,-271.28906
5556723769452,2.119044965,58.691406,-113.28125,-270.89844
5556743819136,2.139094649,59.08203,-113.57422,-271.1914
5556763868819,2.159144332,59.277344,-112.890625,-270.60547
5556783918502,2.179194015,59.08203,-112.98828,-270.80078
5556804029219,2.199304732,59.08203,-113.47656,-271.38672
5556824078901,2.219354414,59.86328,-113.57422,-270.9961
5556844128584,2.239404097,59.570312,-113.76953,-271.1914
5556864178267,2.25945378,59.472656,-114.0625,-270.89844
5556884227950,2.279503463,59.86328,-113.57422,-271.97266
5556904277633,2.299553146,60.64453,-114.0625,-271.09375
5556924327317,2.31960283,60.546875,-113.671875,-271.38672
5556944376999,2.339652512,61.132812,-114.16016,-271.1914
5556964426682,2.359702195,61.035156,-114.0625,-270.80078
5556984476365,2.379751878,61.523438,-113.96484,-271.09375
5557004526048,2.399801561,61.42578,-114.0625,-271.97266
5557024575731,2.419851244,61.71875,-114.0625,-271.38672
5557044625414,2.439900927,60.742188,-113.671875,-270.89844
5557064675097,2.45995061,61.42578,-113.47656,-270.9961
5557084694263,2.479969776,62.5,-113.671875,-271.6797
5557104743945,2.500019458,63.28125,-114.0625,-272.16797
5557124793629,2.520069142,63.671875,-114.0625,-272.36328
5557144843312,2.540118825,63.378906,-114.35547,-271.48438
5557164892995,2.560168508,63.867188,-114.16016,-271.875
5557184942678,2.580218191,64.0625,-114.16016,-271.97266
5557204992361,2.600267874,64.16016,-113.671875,-272.26562
5557225011527,2.62028704,63.964844,-113.47656,-272.7539
5557245061210,2.640336723,63.867188,-113.57422,-272.26562
5557265110893,2.660386406,63.867188,-113.37891,-273.04688
5557285160575,2.680436088,64.16016,-113.76953,-273.4375
5557305179742,2.700455255,63.76953,-113.76953,-272.85156
5557325229424,2.720504937,64.25781,-113.86719,-273.6328
5557345279107,2.74055462,63.964844,-114.0625,-272.94922
5557365328790,2.760604303,64.0625,-114.16016,-271.875
5557385378473,2.780653986,65.13672,-114.84375,-273.2422
5557405428157,2.80070367,64.94141,-114.64844,-272.65625
5557425477840,2.820753353,65.625,-114.64844,-272.94922
5557445527522,2.840803035,65.03906,-115.33203,-272.26562
5557465577205,2.860852718,65.33203,-115.33203,-272.36328
5557485626888,2.880902401,64.74609,-115.72266,-272.65625
5557505676571,2.900952084,65.42969,-115.625,-273.73047
5557525726254,2.921001767,65.72266,-116.21094,-272.65625
5557545775937,2.94105145,65.72266,-116.89453,-273.04688
5557565825620,2.961101133,65.03906,-116.89453,-272.46094
5557585875303,2.981150816,65.42969,-116.99219,-272.5586
5557605924986,3.001200499,65.82031,-117.28516,-272.94922
5557625944152,3.021219665,65.42969,-117.08984,-272.7539
5557645993835,3.041269348,64.74609,-116.60156,-273.92578
5557666043518,3.061319031,64.35547,-117.1875,-273.73047
5557686123717,3.08139923,63.28125,-116.21094,-272.7539
5557706173401,3.101448914,62.695312,-117.38281,-273.82812
5557726223084,3.121498597,62.109375,-117.38281,-274.21875
5557746242249,3.141517762,62.304688,-117.08984,-273.92578
5557766291933,3.161567446,62.109375,-118.26172,-273.53516
5557786341616,3.181617129,61.621094,-118.359375,-273.33984
5557806391299,3.201666812,62.109375,-118.84766,-273.33984
5557826471498,3.221747011,61.132812,-118.359375,-272.94922
5557846521181,3.241796694,60.9375,-118.65234,-273.4375
5557866540347,3.26181586,60.058594,-118.75,-273.4375
5557886590030,3.281865543,60.058594,-118.65234,-273.92578
5557906639713,3.301915226,59.66797,-118.94531,-273.33984
5557926689397,3.32196491,59.277344,-119.53125,-273.73047
5557946739080,3.342014593,58.789062,-119.53125,-273.73047
5557966788762,3.362064275,58.789062,-119.33594,-272.85156
5557986838445,3.382113958,57.8125,-119.53125,-273.6328
5558006888128,3.402163641,57.226562,-119.04297,-271.97266
5558026937811,3.422213324,56.445312,-119.04297,-271.875
5558046987494,3.442263007,57.617188,-119.62891,-273.14453
5558067037178,3.462312691,57.8125,-120.3125,-273.33984
5558087117377,3.48239289,57.910156,-119.62891,-273.73047
5558107167060,3.502442573,57.51953,-119.53125,-273.2422
5558127216743,3.522492256,58.007812,-119.72656,-273.33984
5558147266426,3.542541939,57.910156,-119.43359,-273.33984
5558167316109,3.562591622,58.007812,-119.43359,-272.94922
5558187365792,3.582641305,58.10547,-119.23828,-273.33984
5558207415475,3.602690988,58.007812,-119.140625,-273.14453
5558227465158,3.622740671,58.10547,-118.55469,-273.92578
5558247514841,3.642790354,59.08203,-117.48047,-273.82812
5558267564523,3.662840036,58.984375,-117.48047,-273.82812
5558287614206,3.682889719,58.984375,-116.21094,-274.60938
5558307663890,3.702939403,58.984375,-117.1875,-274.1211
5558327713573,3.722989086,58.398438,-116.69922,-273.14453
5558347763256,3.743038769,58.203125,-116.11328,-272.7539
5558367812939,3.763088452,58.30078,-116.11328,-273.6328
5558387862621,3.783138134,59.277344,-116.30859,-273.92578
5558407912304,3.803187817,58.88672,-116.60156,-274.51172
5558427961987,3.8232375,59.66797,-115.72266,-275.09766
5558448011671,3.843287184,59.08203,-115.82031,-274.8047
5558468061354,3.863336867,58.88672,-115.13672,-274.51172
5558488111036,3.883386549,58.88672,-115.42969,-274.90234
5558508160719,3.903436232,59.277344,-115.625,-274.3164
5558528210402,3.923485915,59.66797,-115.33203,-274.41406
5558548260085,3.943535598,59.66797,-115.72266,-274.41406
5558568309768,3.963585281,59.765625,-115.42969,-274.60938
5558588359451,3.983634964,59.66797,-115.234375,-274.41406
5558608409134,4.003684647,59.66797,-115.13672,-274.8047
5558628489334,4.023764847,59.86328,-114.64844,-274.51172
5558648539017,4.04381453,58.30078,-112.79297,-273.4375
5558668588700,4.063864213,58.007812,-112.890625,-272.94922
5558688638383,4.083913896,59.08203,-113.18359,-273.2422
5558708688066,4.103963579,59.277344,-113.57422,-273.92578
5558728737749,4.124013262,59.179688,-113.47656,-273.92578
5558748787432,4.144062945,58.984375,-112.890625,-273.92578
5558768837115,4.164112628,59.277344,-113.18359,-274.21875
5558788917315,4.184192828,59.472656,-112.79297,-274.21875
5558808936480,4.204211993,59.570312,-112.109375,-274.41406
5558828986164,4.224261677,59.179688,-111.91406,-274.8047
5558849035847,4.24431136,59.179688,-111.328125,-274.70703
5558869085530,4.264361043,58.789062,-111.42578,-275.6836
5558889135213,4.284410726,58.398438,-112.01172,-274.51172
5558909184895,4.304460408,58.30078,-111.81641,-274.41406
5558929234578,4.324510091,57.421875,-111.71875,-274.3164
5558949314779,4.344590292,58.30078,-112.5,-274.70703
5558969364462,4.364639975,57.714844,-111.52344,-274.21875
5558989414144,4.384689657,58.398438,-111.81641,-274.60938
5559009463827,4.40473934,57.617188,-111.03516,-274.21875
5559029544028,4.424819541,58.30078,-111.42578,-274.70703
5559049593710,4.444869223,57.32422,-111.328125,-274.8047
