time,seconds_elapsed,x,y,z
5554618583259,0.013858772,-0.21837921,-0.047404267,-0.021837922
5554638602424,0.033877937,-0.21837921,-0.047404267,-0.021837922
5554658682624,0.053958137,-0.21837921,-0.047404267,-0.021837922
5554678762825,0.074038338,-0.21837921,-0.047404267,-0.021837922
5554698812508,0.094088021,0.007456851,-0.028229509,0.017044231
5554718892707,0.11416822,-0.015446335,-0.03089267,0.029294772
5554738942390,0.134217903,-0.051132694,-0.042077947,0.015446335
5554758961556,0.154237069,-0.05006743,-0.014913702,0.039947417
5554779011239,0.174286752,-0.05273059,-0.0026631611,0.010652645
5554799060922,0.194336435,-0.056459017,0.006924219,-0.013848438
5554819110606,0.214386119,-0.047404267,-0.011717909,5.326322E-4
5554839160288,0.234435801,-0.048469532,-0.019707393,0.014913702
5554859179454,0.254454967,-0.041545313,-0.029294772,0.028229509
5554879229137,0.27450465,-0.066046394,-0.056991648,0.023435818
5554899278820,0.294554333,-0.07403588,-0.03781689,-0.0015978967
5554919328503,0.314604016,-0.03568636,5.326322E-4,0.0026631611
5554939378186,0.334653699,0.013315806,0.026631612,0.007456851
5554959427869,0.354703382,0.018109497,0.029827405,0.0015978967
5554979477552,0.374753065,-0.02396845,-0.03089267,0.015446335
5554999527235,0.394802748,-0.07190535,-0.05965481,0.029827405
5555019576917,0.41485243,-0.07137272,-0.06178534,0.020772656
5555039596084,0.434871597,-0.013315806,-0.0314253,0.0053263223
5555059645766,0.454921279,0.049534798,0.011717909,0.006924219
5555079695449,0.474970962,0.061252706,0.018642128,0.007456851
5555099745132,0.495020645,0.00958738,-0.007456851,-5.326322E-4
5555119794816,0.515070329,-0.03355583,-0.05006743,-0.007989483
5555139844499,0.535120012,-0.020772656,-0.051665325,-0.0058589545
5555159894182,0.555169695,0.0063915867,-0.008522116,-0.00958738
5555179943864,0.575219377,0.011717909,0.03089267,-0.0010652645
5555199993547,0.59526906,-0.009054748,-0.008522116,0.0015978967
5555220043230,0.615318743,-0.048469532,-0.04314321,0.011717909
5555240092913,0.635368426,-0.053263225,-0.048469532,0.011717909
5555260112079,0.655387592,-0.023435818,-0.03355583,0.00958738
5555280161762,0.675437275,0.004261058,-0.0031957934,-0.002130529
5555300211445,0.695486958,-0.00479369,0.0037284256,-0.020240024
5555320261129,0.715536642,-0.028229509,-0.0015978967,-0.03888215
5555340310811,0.735586324,-0.039414786,-0.011717909,-0.035153728
5555360329977,0.75560549,-0.053795855,-0.029294772,-0.020772656
5555380379660,0.775655173,-0.06977482,-0.022370555,-0.015978966
5555400429343,0.795704856,-0.06977482,-0.016511599,-0.035153728
5555420479026,0.815754539,-0.042077947,-0.016511599,-0.054328486
5555440528709,0.835804222,-0.0127831735,0.0058589545,-0.043675844
5555460578392,0.855853905,-0.010652645,0.004261058,-0.013315806
5555480628075,0.875903588,-0.025033714,-0.025566347,0.010652645
5555500647241,0.895922754,-0.018642128,-0.047404267,0.010120012
5555520696924,0.915972437,-0.0010652645,-0.03355583,0.013848438
5555540746607,0.93602212,0.017576864,-0.019707393,0.017576864
5555560796289,0.956071802,0.035153728,-0.013315806,0.032490566
5555580845972,0.976121485,0.03568636,0.006924219,0.05006743
5555600895656,0.996171169,0.007456851,0.02130529,0.03888215
5555620945339,1.016220852,-0.037284255,0.014913702,0.022370555
5555640995022,1.036270535,-0.075101145,0.024501082,-0.006924219
5555661044705,1.056320218,-0.04580637,0.10173275,-0.025033714
5555681094387,1.0763699,0.018109497,0.08948222,-0.015446335
5555701144070,1.096419583,0.061252706,5.326322E-4,0.02396845
5555721193753,1.116469266,0.05752428,-0.06711166,0.023435818
5555741212919,1.136488432,0.0127831735,-0.11717909,-0.03888215
5555761262602,1.156538115,-0.024501082,-0.08948222,-0.0793622
5555781312285,1.176587798,-0.03781689,-0.018109497,-0.08575379
5555801361968,1.196637481,-0.05219796,0.05486112,-0.06711166
5555821411652,1.216687165,-0.07882957,0.06551377,-0.056459017
5555841461334,1.236736847,-0.06498113,0.013315806,-0.06498113
5555861511017,1.25678653,0.007989483,-0.02609898,-0.07350325
5555881560700,1.276836213,0.06657903,-0.08681905,-0.066046394
5555901610383,1.296885896,0.061252706,-0.13369069,-0.06018744
5555921660066,1.316935579,-0.017044231,-0.18855181,-0.020772656
5555941709749,1.336985262,-0.13156016,-0.175236,5.326322E-4
5555961759432,1.357034945,-0.18642128,-0.11025487,-0.03089267
5555981809115,1.377084628,-0.16245283,-0.022370555,-0.033023197
5556001858798,1.397134311,-0.082558,0.049534798,-0.0031957934
5556021908481,1.417183994,-0.01438107,0.06231797,0.05752428
5556041958164,1.437233677,-0.0037284256,0.013848438,0.10759171
5556062007847,1.45728336,-0.056459017,-0.05219796,0.14008227
5556082057529,1.477333042,-0.09534117,-0.055926383,0.15499598
5556102107212,1.497382725,-0.04527374,0.0015978967,0.15499598
5556122156896,1.517432409,0.04474111,0.077231675,0.13528858
5556142206579,1.537482092,0.14221281,0.13582122,0.11664646
5556162256262,1.557531775,0.19441076,0.12996227,0.11504856
5556182305945,1.577581458,0.15393071,0.1257012,0.13422333
5556202355627,1.59763114,0.0974717,0.19867182,0.14487597
5556222405310,1.617680823,0.14434333,0.27377295,0.12623383
5556242454993,1.637730506,0.29134983,0.304133,0.10013486
5556262504677,1.65778019,0.27164245,0.2876214,0.14487597
5556282554360,1.677829873,0.02876214,0.16831179,0.18748654
5556302604042,1.697879555,-0.2034655,0.087884314,0.17736652
5556322684242,1.717959755,-0.14966966,0.03355583,0.083090626
5556342764442,1.738039955,0.07669904,-0.03781689,0.03195793
5556362814125,1.758089638,0.21891184,-0.10279802,0.02130529
5556382863808,1.778139321,0.19387813,-0.20240025,0.011185277
5556402913491,1.798189004,0.1123854,-0.25513083,0.025033714
5556422932657,1.81820817,0.022370555,-0.257794,0.03195793
5556442982340,1.838257853,0.007456851,-0.19600865,0.022370555
5556463032023,1.858307536,0.10439592,-0.12623383,0.019707393
5556483081706,1.878357219,0.24980451,-0.05219796,0.04527374
5556503131389,1.898406902,0.29454562,0.019707393,0.11611383
5556523181072,1.918456585,0.1587244,0.034088463,0.20719394
5556543261272,1.938536785,-0.021837922,0.026631612,0.29134983
5556563310954,1.958586467,-0.07563378,0.05912218,0.3355583
5556583360638,1.978636151,-0.047404267,0.07084008,0.31691617
5556603410321,1.998685834,-0.002130529,0.022903185,0.257794
5556623460004,2.018735517,-0.04580637,-0.13582122,0.20612867
5556643509687,2.0387852,-0.11824436,-0.21571605,0.15393071
5556663559370,2.058834883,-0.12463594,-0.15180019,0.12836437
5556683670087,2.0789456,-0.035153728,-0.05273059,0.11717909
5556703719769,2.098995282,0.048469532,-0.0058589545,0.13262543
5556723769452,2.119044965,0.090014845,0.017044231,0.15765914
5556743819136,2.139094649,0.12516858,-5.326322E-4,0.17470337
5556763868819,2.159144332,0.1454086,-0.044208474,0.1667139
5556783918502,2.179194015,0.13475595,-0.0644485,0.14168017
5556804029219,2.199304732,0.08841695,-0.05539375,0.10333065
5556824078901,2.219354414,0.05486112,-0.015446335,0.051665325
5556844128584,2.239404097,0.084155895,0.09640643,0.018109497
5556864178267,2.25945378,0.13422333,0.15339808,0.0026631611
5556884227950,2.279503463,0.14114754,0.101200126,-0.023435818
5556904277633,2.299553146,0.10759171,0.015978966,-0.04314321
5556924327317,2.31960283,0.06178534,0.058056913,-0.06764429
5556944376999,2.339652512,0.025566347,0.09161274,-0.103863284
5556964426682,2.359702195,-0.010120012,-0.0053263223,-0.1272991
5556984476365,2.379751878,-0.14008227,0.06551377,-0.13475595
5557004526048,2.399801561,-0.20399815,0.058056913,-0.24873926
5557024575731,2.419851244,-0.15446335,-0.00958738,-0.34194988
5557044625414,2.439900927,-0.05273059,0.0010652645,-0.33822146
5557064675097,2.45995061,-0.007456851,0.10759171,-0.30945933
5557084694263,2.479969776,0.018109497,0.22849922,-0.34514567
5557104743945,2.500019458,0.16192019,0.14274544,-0.37816888
5557124793629,2.520069142,0.23062976,-0.0479369,-0.36591834
5557144843312,2.540118825,0.10705908,-0.075101145,-0.27803403
5557164892995,2.560168508,-0.091080114,-0.05486112,-0.19813919
5557184942678,2.580218191,-0.20399815,-0.06977482,-0.21624869
5557204992361,2.600267874,-0.23169503,-0.080960095,-0.22210763
5557225011527,2.62028704,-0.23648871,-0.14061491,-0.19760656
5557245061210,2.640336723,-0.2412824,-0.20879184,-0.16138756
5557265110893,2.660386406,-0.16990969,-0.2514024,-0.14327806
5557285160575,2.680436088,-0.022370555,-0.15765914,-0.12996227
5557305179742,2.700455255,0.14168017,0.012250541,-0.13209279
5557325229424,2.720504937,0.23329292,0.18002969,-0.15606125
5557345279107,2.74055462,0.23382555,0.22743396,-0.16777915
5557365328790,2.760604303,0.18748654,0.18908444,-0.12783173
5557385378473,2.780653986,0.08468852,0.09427591,-0.0628506
5557405428157,2.80070367,0.004261058,-0.013848438,-0.027164243
5557425477840,2.820753353,0.011185277,-0.044208474,-0.010120012
5557445527522,2.840803035,0.077231675,-0.015978966,-0.033023197
5557465577205,2.860852718,0.13369069,0.01917476,-0.041545313
